disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
2193,1997-08-14T00:00:00.000Z,TUM TUM FIRE,1997-08-14T00:00:00.000Z,1997-08-14T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1997-08-15T00:00:00.000Z,2003-05-07T00:00:00.000Z,1999-07-22T00:00:00.000Z,75e8e68153e445d34432919f6afbafa3,2018-03-09T18:42:01.755Z
1196,1998-01-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-01-05T00:00:00.000Z,1998-01-17T00:00:00.000Z,Major Disaster,NY,New York                      ,Snow,1998-01-13T00:00:00.000Z,2005-09-16T00:00:00.000Z,2005-09-08T00:00:00.000Z,637e70001852fdbac94e5577431042c1,2018-03-09T18:42:01.763Z
1163,1997-03-04T00:00:00.000Z,"SEVERE STORM, FLOODING, AND TORNADOES",1997-03-01T00:00:00.000Z,1997-03-31T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),1997-03-05T00:00:00.000Z,2006-10-13T00:00:00.000Z,2006-09-21T00:00:00.000Z,c75f5824369f55d3daa89645d9bdd400,2018-03-09T18:42:01.759Z
1174,1997-04-07T00:00:00.000Z,"SEVERE FLOODING,SEVERE WINTER STORMS, SNOWMELT, SPRING RAINS",1997-02-28T00:00:00.000Z,1997-05-24T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1997-04-08T00:00:00.000Z,2012-08-01T00:00:00.000Z,2012-07-31T00:00:00.000Z,949f5dccab813b73aa568996c983eb4f,2018-03-09T18:42:01.767Z
1201,1998-01-15T00:00:00.000Z,"SEVERE ICE STORMS, RAIN, HIGH WINDS AND FLOODING",1998-01-06T00:00:00.000Z,1998-01-16T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),1998-01-16T00:00:00.000Z,2006-02-22T00:00:00.000Z,2006-02-09T00:00:00.000Z,1c0d0ae73d349e8a3f0347a437a62cc7,2018-03-09T18:42:01.762Z
1181,1997-07-11T00:00:00.000Z,"SEVERE STORMS, TORNADOES,AND FLOODING",1997-07-02T00:00:00.000Z,1997-07-02T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm(s),1997-07-14T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-07T00:00:00.000Z,e1ff342d39e5546ef1e96e373777c2c5,2018-03-09T18:42:01.748Z
1179,1997-07-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,1997-06-21T00:00:00.000Z,1997-07-15T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1997-07-08T00:00:00.000Z,2009-03-17T00:00:00.000Z,2009-03-11T00:00:00.000Z,32b792b7e069a1eb13064bf96acd0d30,2018-03-09T18:42:01.766Z
1156,1997-01-10T00:00:00.000Z,SEVERE WINTER STORMS AND BLIZZARD CONDITIONS,1997-01-03T00:00:00.000Z,1997-01-31T00:00:00.000Z,Major Disaster,SD,South Dakota                  ,Severe Storm(s),1997-01-13T00:00:00.000Z,2001-10-18T00:00:00.000Z,2001-09-18T00:00:00.000Z,e16c956208da683b2bbeff5cfcbb147d,2018-03-09T18:42:01.752Z
1151,1997-01-07T00:00:00.000Z,SEVERE ICE STORM,1996-11-14T00:00:00.000Z,1996-11-30T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Severe Storm(s),1997-01-08T00:00:00.000Z,2001-10-18T00:00:00.000Z,2001-09-18T00:00:00.000Z,4d3ec330410714f79324f31c4c602f0b,2018-03-09T18:42:01.770Z
1178,1997-06-13T00:00:00.000Z,FLOODING,1997-02-28T00:00:00.000Z,1997-04-21T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Flood,1997-06-02T00:00:00.000Z,2006-02-06T00:00:00.000Z,2006-01-23T00:00:00.000Z,f0894bb0ceaed3e02e6bae7c5b835db9,2018-03-09T18:42:01.756Z
1214,1998-04-09T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1998-04-08T00:00:00.000Z,1998-04-20T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),1998-04-09T00:00:00.000Z,2008-01-15T00:00:00.000Z,2007-08-28T00:00:00.000Z,64ae3a07f4bb0e92a0a9f6083f8d51c3,2018-03-09T18:42:01.760Z
1191,1997-11-20T00:00:00.000Z,SEVERE SNOWSTORMS,1997-10-26T00:00:00.000Z,1997-10-28T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Snow,1997-11-21T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-04-01T00:00:00.000Z,974d799e6cb5c48ab1979bd49823ee1b,2018-03-09T18:42:01.764Z
1169,1997-03-18T00:00:00.000Z,SEVERE  WINTER STORM,1997-01-12T00:00:00.000Z,1997-01-17T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Severe Storm(s),1997-03-19T00:00:00.000Z,2001-09-09T00:00:00.000Z,2001-03-21T00:00:00.000Z,6a1dde7f134efe11e3364a50f7b5c402,2018-03-09T18:42:01.768Z
1197,1998-01-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,1998-01-06T00:00:00.000Z,1998-02-12T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),1998-01-13T00:00:00.000Z,2009-07-14T00:00:00.000Z,2009-07-09T00:00:00.000Z,5a3b4229ad3e0f73a23ec996b6b8a470,2018-03-09T18:42:01.790Z
1202,1998-01-29T00:00:00.000Z,SEVERE WINTER STORM,1997-12-22T00:00:00.000Z,1997-12-25T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Severe Storm(s),1998-01-30T00:00:00.000Z,2002-07-23T00:00:00.000Z,2002-07-15T00:00:00.000Z,ecd49e368ba6911ea942fe0590e5891c,2018-03-09T18:42:01.790Z
1175,1997-04-08T00:00:00.000Z,"SEVERE FLOODING, HIGH WINDS,SEVERE STORMS",1997-03-21T00:00:00.000Z,1997-05-24T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1997-04-09T00:00:00.000Z,2010-06-14T00:00:00.000Z,2010-06-07T00:00:00.000Z,19c7e31d983dbb92bb031e89de63eb46,2018-03-09T18:42:01.794Z
1180,1997-07-07T00:00:00.000Z,SEVERE STORMS AND FLOODING,1997-06-21T00:00:00.000Z,1997-06-23T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),1997-07-08T00:00:00.000Z,2007-04-02T00:00:00.000Z,2007-03-26T00:00:00.000Z,bc7cda6e0c88beaea902c047eb9a3ad3,2018-03-09T18:42:01.794Z
1152,1997-01-07T00:00:00.000Z,SEVERE ICE STORM,1996-11-19T00:00:00.000Z,1996-12-04T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Ice Storm,1997-01-08T00:00:00.000Z,2013-03-27T00:00:00.000Z,2002-08-02T00:00:00.000Z,8208b9222329b7231ce4e824b4e6d91c,2018-03-09T18:42:01.798Z
1184,1997-07-25T00:00:00.000Z,"EXCESSIVE RAINFALL, HIGH WINDS, AND FLOODING",1997-07-15T00:00:00.000Z,1997-07-17T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1997-07-28T00:00:00.000Z,2007-04-04T00:00:00.000Z,2007-03-28T00:00:00.000Z,42bf74355da0e8cb8db39bf74ccd7a25,2018-03-09T18:42:01.793Z
1160,1997-01-23T00:00:00.000Z,"SEVERE WINTER STORMS, LAND AND MUDSLIDES, FLOODING",1996-12-25T00:00:00.000Z,1997-01-06T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Severe Storm(s),1997-01-24T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-06T00:00:00.000Z,08fe43450c04dd7ae43c031bfad5d56f,2018-03-09T18:42:01.797Z
2194,1997-08-27T00:00:00.000Z,OLYMPIA COMMAND FIRE,1997-09-26T00:00:00.000Z,1997-09-26T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1997-08-27T00:00:00.000Z,2003-05-07T00:00:00.000Z,1999-07-09T00:00:00.000Z,b2c335ea87ba151eaf88efc8124ea830,2018-03-09T18:42:01.792Z
1165,1997-03-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,1997-02-28T00:00:00.000Z,1997-03-31T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),1997-03-06T00:00:00.000Z,2007-04-04T00:00:00.000Z,2007-03-28T00:00:00.000Z,e3adfc7b885e08f9dbe74ada73460b7c,2018-03-09T18:42:01.796Z
1192,1997-12-08T00:00:00.000Z,SUPER TYPHOON KEITH,1997-11-02T00:00:00.000Z,1997-11-03T00:00:00.000Z,Major Disaster,MP,Northern Mariana Islands      ,Typhoon,1997-12-08T00:00:00.000Z,2010-06-14T00:00:00.000Z,2010-06-07T00:00:00.000Z,70fc5f541c902ca39d36fd3041deb874,2018-03-09T18:42:01.791Z
1170,1997-03-21T00:00:00.000Z,SEVERE STORMS AND FLOODING,1997-03-01T00:00:00.000Z,1997-04-01T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm(s),1997-03-24T00:00:00.000Z,2007-04-04T00:00:00.000Z,2007-03-28T00:00:00.000Z,71a3049f81a893a8d16ddd358b707e0a,2018-03-09T18:42:01.795Z
1154,1997-01-04T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES",1996-11-16T00:00:00.000Z,1997-01-03T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Severe Storm(s),1997-01-06T00:00:00.000Z,2005-03-30T00:00:00.000Z,2005-03-17T00:00:00.000Z,91e24efa2f16d544e650346667070633,2018-03-09T18:42:02.044Z
1148,1996-12-09T00:00:00.000Z,"SEVERE STORMS HIGH WINDS, RAIN AND FLOODING",1996-11-08T00:00:00.000Z,1996-11-15T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),1996-12-09T00:00:00.000Z,2005-01-04T00:00:00.000Z,2004-12-08T00:00:00.000Z,875dd632aef8b25d021da9f672142c83,2018-03-09T18:42:02.049Z
1145,1996-11-19T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-10-18T00:00:00.000Z,1996-10-23T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),1996-11-19T00:00:00.000Z,2002-12-30T00:00:00.000Z,2002-12-04T00:00:00.000Z,1506ee3c9daa00d1fcf2781c9ce36ce6,2018-03-09T18:42:02.050Z
3122,1996-11-18T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-11-05T00:00:00.000Z,1996-12-09T00:00:00.000Z,Emergency,HI,Hawaii                        ,Severe Storm(s),1996-11-19T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-11-02T00:00:00.000Z,1e1344cbb4ec2cc3e917ca0b6bbbff5a,2018-03-09T18:42:02.048Z
1147,1996-11-26T00:00:00.000Z,"PROLONGED AND HEAVY RAINS, HIGH SURF,FLOODING,LAND/MUD SLIDE",1996-11-05T00:00:00.000Z,1996-12-09T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Flood,1996-11-27T00:00:00.000Z,2013-03-05T00:00:00.000Z,2013-02-27T00:00:00.000Z,1e6a8c3ca1deac169765f3263e4ac9b3,2018-03-09T18:42:02.047Z
1155,1997-01-04T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES",1996-12-28T00:00:00.000Z,1997-04-01T00:00:00.000Z,Major Disaster,CA,California                    ,Severe Storm(s),1997-01-06T00:00:00.000Z,2013-07-09T00:00:00.000Z,2013-07-01T00:00:00.000Z,e88842c4b5f0a1cda891fe18a24d4b24,2018-03-09T18:42:02.048Z
3120,1996-10-23T00:00:00.000Z,SEVERE FIRESTORMS,1996-10-21T00:00:00.000Z,1996-10-31T00:00:00.000Z,Emergency,CA,California                    ,Fire,1996-10-24T00:00:00.000Z,2010-08-02T00:00:00.000Z,2010-07-29T00:00:00.000Z,c7b3b76f31b3165e7688f38f03a0eaa9,2018-03-09T18:42:02.055Z
1130,1996-07-26T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",1996-07-19T00:00:00.000Z,1996-07-19T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-07-29T00:00:00.000Z,2006-04-26T00:00:00.000Z,2006-04-14T00:00:00.000Z,406bdcf981ea6b04cbf66f2825d779e5,2018-03-09T18:42:02.058Z
1126,1996-07-11T00:00:00.000Z,HURRICANE BERTHA,1996-07-08T00:00:00.000Z,1996-07-09T00:00:00.000Z,Major Disaster,VI,Virgin Islands of the U.S.    ,Hurricane,1996-07-12T00:00:00.000Z,2011-02-17T00:00:00.000Z,2011-02-09T00:00:00.000Z,608400b5c1e8ef818c5a900b1ed835a8,2018-03-09T18:42:02.059Z
1139,1996-09-17T00:00:00.000Z,SEVERE STORMS AND FLOODING ASSOC WITH TROPICAL STORM FRAN,1996-09-06T00:00:00.000Z,1996-09-09T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Hurricane,1996-09-18T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-09T00:00:00.000Z,18bcd8cc9baab7067d2e321986c22550,2018-03-09T18:42:02.062Z
1135,1996-09-06T00:00:00.000Z,HURRICANE FRAN AND ASSOCIATED SEVERE STORM COND,1996-09-05T00:00:00.000Z,1996-09-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,1996-09-09T00:00:00.000Z,2013-08-19T00:00:00.000Z,2010-06-02T00:00:00.000Z,7262e217e317d79bb665a638a743a33b,2018-03-09T18:42:02.062Z
2183,1996-06-24T00:00:00.000Z,AUTUMN HILL FIRE,1996-06-24T00:00:00.000Z,1996-06-24T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-25T00:00:00.000Z,c6c14b264e75efe64c074de1c69a2f96,2018-03-09T18:42:02.065Z
1120,1996-06-18T00:00:00.000Z,"FLOODING, SEVERE STORMS",1996-06-12T00:00:00.000Z,1996-06-19T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-06-19T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-25T00:00:00.000Z,bb5fe73f4090c5940b03502ab9cf1f8a,2018-03-09T18:42:02.065Z
1142,1996-10-25T00:00:00.000Z,EXTREME WEATHER CONDITONS AND FLOODING,1996-10-20T00:00:00.000Z,1996-10-25T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,1996-10-29T00:00:00.000Z,2010-06-08T00:00:00.000Z,2010-05-24T00:00:00.000Z,2ccbe9a7982335058c86c1be6bfc6340,2018-03-09T18:42:02.068Z
1153,1997-01-03T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUD AND LANDSLIDES",1996-12-20T00:00:00.000Z,1997-01-17T00:00:00.000Z,Major Disaster,NV,Nevada                        ,Severe Storm(s),1997-01-06T00:00:00.000Z,2010-02-18T00:00:00.000Z,2010-02-17T00:00:00.000Z,cb9e954d5027d1600f088caa36a5e24d,2018-03-09T18:42:02.068Z
1138,1996-09-13T00:00:00.000Z,FLOODING ASSOCIATED WITH TROPICAL DEPRESSION FRAN,1996-09-06T00:00:00.000Z,1996-09-08T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1996-09-16T00:00:00.000Z,2004-03-23T00:00:00.000Z,2004-03-09T00:00:00.000Z,d4b81c95429febe655fdf4fe804a3e60,2018-03-09T18:42:02.055Z
2182,1996-06-24T00:00:00.000Z,COTTONWOOD FIRE,1996-06-24T00:00:00.000Z,1996-06-24T00:00:00.000Z,Fire Suppression,AZ,Arizona                       ,Fire,1996-06-27T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-07-16T00:00:00.000Z,1325af2ed60cb8169fb3c5070d91ebba,2018-03-09T18:42:02.060Z
1134,1996-09-06T00:00:00.000Z,HURRICANE FRAN,1996-09-05T00:00:00.000Z,1996-10-21T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,1996-09-06T00:00:00.000Z,2013-08-14T00:00:00.000Z,2011-01-21T00:00:00.000Z,9196540beeaa1ad39e69c8e6c981970f,2018-03-09T18:42:02.056Z
1132,1996-08-14T00:00:00.000Z,"HEAVY RAINS, HIGH WINDS, FLOODING, AND SLIDES",1996-07-18T00:00:00.000Z,1996-07-31T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Fire,1996-08-14T00:00:00.000Z,2003-05-05T00:00:00.000Z,2003-04-23T00:00:00.000Z,964366e85a77692dd561b40c4a7ef6f3,2018-03-09T18:42:02.063Z
1119,1996-06-07T00:00:00.000Z,WILDLAND FIRES,1996-06-02T00:00:00.000Z,1996-06-15T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Fire,1996-06-10T00:00:00.000Z,2004-06-17T00:00:00.000Z,2004-05-28T00:00:00.000Z,f7723afb18b62c3951f22e1d8c43e689,2018-03-09T18:42:02.060Z
1116,1996-06-01T00:00:00.000Z,FLOODING AND SEVERE STORMS,1996-03-14T00:00:00.000Z,1996-06-17T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1996-06-03T00:00:00.000Z,2005-03-17T00:00:00.000Z,2005-03-09T00:00:00.000Z,471d58464085b425b6f6e619cc3220e9,2018-03-09T18:42:02.066Z
1131,1996-08-02T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1996-07-17T00:00:00.000Z,1996-07-22T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1996-08-05T00:00:00.000Z,2002-09-19T00:00:00.000Z,2000-09-15T00:00:00.000Z,7788c75f822b1f9751428e0ec7096cd7,2018-03-09T18:42:02.063Z
3124,1996-11-21T00:00:00.000Z,GAS LEAK EXPLOSION,1996-11-21T00:00:00.000Z,1996-11-21T00:00:00.000Z,Emergency,PR,Puerto Rico                   ,Other,1996-11-22T00:00:00.000Z,2002-07-15T00:00:00.000Z,2002-06-10T00:00:00.000Z,e7628a205dbf031e27efe59940e7939a,2018-03-09T18:42:02.070Z
1149,1996-12-23T00:00:00.000Z,"FLOODING, LAND, MUD SLIDES, HIGH WINDS,SEVERE STORMS",1996-11-17T00:00:00.000Z,1996-12-11T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1996-12-23T00:00:00.000Z,2001-09-09T00:00:00.000Z,2001-06-25T00:00:00.000Z,98013f2640b5361fe09ba196eac0d9fc,2018-03-09T18:42:02.067Z
1144,1996-10-29T00:00:00.000Z,FALL NORTHEASTER RAINSTORM,1996-10-20T00:00:00.000Z,1996-10-23T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Flood,1996-10-30T00:00:00.000Z,2006-04-17T00:00:00.000Z,2006-03-23T00:00:00.000Z,493c9193fe21b6e61462ce5446f50593,2018-03-09T18:42:02.070Z
2188,1996-08-13T00:00:00.000Z,LEE FIRE,1996-08-13T00:00:00.000Z,1996-08-13T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-15T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-05-06T00:00:00.000Z,c1a5ba145b8d9ff5d7d672c2534da5e1,2018-03-09T18:42:02.057Z
3121,1996-10-24T00:00:00.000Z,"SEVERE STORM,HEAVY RAINS, FLOODING, HIGH WINDS",1996-10-20T00:00:00.000Z,1996-10-26T00:00:00.000Z,Emergency,ME,Maine                         ,Severe Storm(s),1996-10-24T00:00:00.000Z,2002-02-19T00:00:00.000Z,2002-01-10T00:00:00.000Z,265f4c92721977eba8a2b6933409d2cf,2018-03-09T18:42:02.061Z
2184,1996-07-17T00:00:00.000Z,LAACEY FIRE,1996-07-07T00:00:00.000Z,1996-07-07T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-07-24T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,68a41733085030f1a2b143dfc5c467c3,2018-03-09T18:42:02.064Z
1146,1996-11-19T00:00:00.000Z,"SEVERE STORMS, FLOODING, HEAVY RAINS, HIGH WINDS",1996-10-19T00:00:00.000Z,1996-10-20T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),1996-11-19T00:00:00.000Z,2004-04-09T00:00:00.000Z,2004-03-17T00:00:00.000Z,973ab75444f015177c0968d98d6484e5,2018-03-09T18:42:02.067Z
1111,1996-04-23T00:00:00.000Z,SEVERE STORMS AND TORNADOES,1996-04-21T00:00:00.000Z,1996-04-22T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Severe Storm(s),1996-04-24T00:00:00.000Z,2010-05-06T00:00:00.000Z,2010-05-03T00:00:00.000Z,d9ef7d944dc40e5311945d4493de5054,2018-03-09T18:42:02.083Z
2174,1996-04-25T00:00:00.000Z,NORTH MEMPHIS FIRE,1996-04-25T00:00:00.000Z,1996-04-25T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-07-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,e07ab8132c76c6a0275be79f65253803,2018-03-09T18:42:02.085Z
1133,1996-08-21T00:00:00.000Z,"SEVERE STORMS, AND FLOODING",1996-06-15T00:00:00.000Z,1996-06-30T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Severe Storm(s),1996-08-22T00:00:00.000Z,2005-08-02T00:00:00.000Z,2005-07-22T00:00:00.000Z,f9028f7db4c1d3a4f3b569af5f14836d,2018-03-09T18:42:02.087Z
1127,1996-07-18T00:00:00.000Z,HURRICANE BERTHA,1996-07-10T00:00:00.000Z,1996-07-13T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,1996-07-19T00:00:00.000Z,2006-03-27T00:00:00.000Z,2006-03-10T00:00:00.000Z,0d26b5ff368cb5ddd86f19d9cbb9dd60,2018-03-09T18:42:02.088Z
1117,1996-06-01T00:00:00.000Z,"SEVERE STORMS, FLOODING AND TORNADOES",1996-05-28T00:00:00.000Z,1996-05-28T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),1996-06-03T00:00:00.000Z,2003-06-10T00:00:00.000Z,2003-05-15T00:00:00.000Z,2219d90e5d0d66e499c0cb704fd2406e,2018-03-09T18:42:02.090Z
2175,1996-05-01T00:00:00.000Z,SPORTSMAN'S WORLD COMPLEX FIRE,1996-05-01T00:00:00.000Z,1996-05-01T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-05-02T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,a34020ce8cccfa93d1b296c50c9dcfe2,2018-03-09T18:42:02.091Z
2190,1996-08-26T00:00:00.000Z,RUBY COMPLEX FIRE  (ELKO),1996-08-26T00:00:00.000Z,1996-08-26T00:00:00.000Z,Fire Suppression,NV,Nevada                        ,Fire,1996-08-28T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-09-30T00:00:00.000Z,a5bdc4f8c90d5568d79f3c21e73b282e,2018-03-09T18:42:02.093Z
1129,1996-07-25T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-07-17T00:00:00.000Z,1996-08-07T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm(s),1996-07-26T00:00:00.000Z,2008-05-30T00:00:00.000Z,2008-05-07T00:00:00.000Z,d9228f8ff82b54b92ef5ce956fba4d7c,2018-03-09T18:42:02.094Z
2180,1996-06-05T00:00:00.000Z,MILLERS REACH #2 FIRE,1996-06-02T00:00:00.000Z,1996-06-02T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1996-06-06T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-04-29T00:00:00.000Z,5fa3766890b4fafb5e8eaf3fb7896144,2018-03-09T18:42:02.096Z
2177,1996-05-05T00:00:00.000Z,HONDO FIRE,1996-05-05T00:00:00.000Z,1996-05-05T00:00:00.000Z,Fire Suppression,NM,New Mexico                    ,Fire,1996-05-08T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-04-03T00:00:00.000Z,dcde40c27685ae103f623fe29fbe2671,2018-03-09T18:42:02.097Z
3123,1996-11-19T00:00:00.000Z,MAJOR WATER MAIN BREAK,1996-11-17T00:00:00.000Z,1996-11-27T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Other,1996-11-20T00:00:00.000Z,2002-02-19T00:00:00.000Z,2002-01-10T00:00:00.000Z,a971d513fb51b4c5cd5766b14b7a8222,2018-03-09T18:42:02.099Z
1141,1996-10-15T00:00:00.000Z,TROPICAL STORM JOSEPHINE,1996-10-07T00:00:00.000Z,1996-10-21T00:00:00.000Z,Major Disaster,FL,Florida                       ,Severe Storm(s),1996-10-16T00:00:00.000Z,2006-04-26T00:00:00.000Z,2006-03-24T00:00:00.000Z,98a7b298e6ab0c9c860d1e94258b4fb8,2018-03-09T18:42:02.100Z
2186,1996-08-11T00:00:00.000Z,BOWIE FIRE (SPOKANE),1996-08-11T00:00:00.000Z,1996-08-11T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1996-08-14T00:00:00.000Z,2001-09-09T00:00:00.000Z,1999-01-25T00:00:00.000Z,facc82745081b58fae52c0a71c9d2c60,2018-03-09T18:42:02.102Z
1124,1996-06-27T00:00:00.000Z,EXTREME RAINFALL AND FLOODING,1996-06-12T00:00:00.000Z,1996-06-14T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1996-06-27T00:00:00.000Z,2005-03-08T00:00:00.000Z,2005-02-23T00:00:00.000Z,e1ac6ae159b8b616197d5b64237ac8b0,2018-03-09T18:42:02.103Z
1114,1996-05-20T00:00:00.000Z,"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04-16T00:00:00.000Z,1996-04-17T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm(s),1996-05-20T00:00:00.000Z,2001-11-06T00:00:00.000Z,2001-09-28T00:00:00.000Z,928d0c98d8b872aa89846bc72dc79ee8,2018-03-09T18:42:02.108Z
2173,1996-04-17T00:00:00.000Z,OAKHURST-SANDSPRINGS FIRE,1996-04-17T00:00:00.000Z,1996-04-17T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1996-04-22T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,de9b6bf74022ea22c46579a2fdad99c2,2018-03-09T18:42:02.109Z
1112,1996-05-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,1996-04-28T00:00:00.000Z,1996-05-17T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Severe Storm(s),1996-05-07T00:00:00.000Z,2009-02-05T00:00:00.000Z,2009-01-26T00:00:00.000Z,6ccee96391e2700d105b03e6dcb98ebe,2018-03-09T18:42:02.083Z
2179,1996-05-24T00:00:00.000Z,PUDUCAH FIRE,1996-05-24T00:00:00.000Z,1996-05-24T00:00:00.000Z,Fire Suppression,TX,Texas                         ,Fire,1996-06-03T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-01-12T00:00:00.000Z,1e79ce452413d0e92b4871d732a22ab0,2018-03-09T18:42:02.082Z
2191,1996-09-06T00:00:00.000Z,SHEPARD MOUNTAIN FIRE (CARBON CTY),1996-09-06T00:00:00.000Z,1996-09-06T00:00:00.000Z,Fire Suppression,MT,Montana                       ,Fire,1996-09-06T00:00:00.000Z,2001-09-09T00:00:00.000Z,1998-02-03T00:00:00.000Z,34cd2698ad5945a70b59535827d72231,2018-03-09T18:42:02.086Z
1140,1996-09-30T00:00:00.000Z,SEVERE WINDS AND FLOODING ASSOC WITH HURRICANE FRAN,1996-09-05T00:00:00.000Z,1996-10-15T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Flood,1996-10-01T00:00:00.000Z,2002-03-06T00:00:00.000Z,2002-02-13T00:00:00.000Z,977bd1537fda13c27da2b937bc4caf2d,2018-03-09T18:42:02.085Z
